Tree,Location,Timestamp,Depth,Moisture,Temperature
ET1,Inner,2023-07-11T16:05:00Z,2,12.2,22.2
ET1,Inner,2023-07-11T16:05:00Z,3,25.6,22.1
ET1,Inner,2023-07-11T16:05:00Z,4,12.7,22
ET1,Inner,2023-07-11T16:05:00Z,5,5.8,22.3
ET1,Inner,2023-07-11T16:05:00Z,6,19,22.1
ET1,Inner,2023-07-11T16:05:00Z,7,NA,22
ET1,Inner,2023-07-11T17:05:00Z,1,0,22
ET1,Inner,2023-07-11T17:05:00Z,2,12.6,22.2
ET1,Inner,2023-07-11T17:05:00Z,3,25.6,22
ET1,Inner,2023-07-11T17:05:00Z,4,12.6,22
ET1,Inner,2023-07-11T17:05:00Z,5,5.7,22.2
ET1,Inner,2023-07-11T17:05:00Z,6,19,22.1
ET1,Inner,2023-07-11T17:05:00Z,7,NA,22
ET1,Inner,2023-07-11T18:05:00Z,1,0,21.7
ET1,Inner,2023-07-11T18:05:00Z,2,12.8,22.2
ET1,Inner,2023-07-11T18:05:00Z,3,25.6,22.1
ET1,Inner,2023-07-11T18:05:00Z,4,12.7,22
ET1,Inner,2023-07-11T18:05:00Z,5,5.7,22.2
ET1,Inner,2023-07-11T18:05:00Z,6,19,22.2
ET1,Inner,2023-07-11T18:05:00Z,7,NA,22
ET1,Inner,2023-07-11T19:05:00Z,1,0,21.6
ET1,Inner,2023-07-11T19:05:00Z,2,13,22.2
ET1,Inner,2023-07-11T19:05:00Z,3,25.7,22.1
ET1,Inner,2023-07-11T19:05:00Z,4,12.7,22
ET1,Inner,2023-07-11T19:05:00Z,5,5.7,22.2
ET1,Inner,2023-07-11T19:05:00Z,6,19,22.2
ET1,Inner,2023-07-11T19:05:00Z,7,NA,22
ET1,Inner,2023-07-11T20:05:00Z,1,0,21.6
ET1,Inner,2023-07-11T20:05:00Z,2,13.1,22.1
ET1,Inner,2023-07-11T20:05:00Z,3,25.7,22.1
ET1,Inner,2023-07-11T20:05:00Z,4,12.8,22
ET1,Inner,2023-07-11T20:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-11T20:05:00Z,6,19.1,22.2
ET1,Inner,2023-07-11T20:05:00Z,7,NA,22
ET1,Inner,2023-07-11T21:05:00Z,1,0,21.5
ET1,Inner,2023-07-11T21:05:00Z,2,13.4,22.1
ET1,Inner,2023-07-11T21:05:00Z,3,25.7,22.1
ET1,Inner,2023-07-11T21:05:00Z,4,12.8,22
ET1,Inner,2023-07-11T21:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-11T21:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-11T21:05:00Z,7,NA,22
ET1,Inner,2023-07-11T22:05:00Z,1,0,21.3
ET1,Inner,2023-07-11T22:05:00Z,2,13.8,22.1
ET1,Inner,2023-07-11T22:05:00Z,3,25.8,22.1
ET1,Inner,2023-07-11T22:05:00Z,4,12.7,22
ET1,Inner,2023-07-11T22:05:00Z,5,5.8,22.3
ET1,Inner,2023-07-11T22:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-11T22:05:00Z,7,NA,22
ET1,Inner,2023-07-11T23:05:00Z,1,0,21.3
ET1,Inner,2023-07-11T23:05:00Z,2,13.9,22
ET1,Inner,2023-07-11T23:05:00Z,3,25.9,22
ET1,Inner,2023-07-11T23:05:00Z,4,12.8,22
ET1,Inner,2023-07-11T23:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-11T23:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-11T23:05:00Z,7,NA,22
ET1,Inner,2023-07-12T00:05:00Z,1,0,21.3
ET1,Inner,2023-07-12T00:05:00Z,2,14.9,22
ET1,Inner,2023-07-12T00:05:00Z,3,26,22.1
ET1,Inner,2023-07-12T00:05:00Z,4,12.8,22
ET1,Inner,2023-07-12T00:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-12T00:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-12T00:05:00Z,7,NA,22
ET1,Inner,2023-07-12T01:05:00Z,1,0,21.2
ET1,Inner,2023-07-12T01:05:00Z,2,15.3,22
ET1,Inner,2023-07-12T01:05:00Z,3,26.1,22
ET1,Inner,2023-07-12T01:05:00Z,4,12.8,22
ET1,Inner,2023-07-12T01:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-12T01:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-12T01:05:00Z,7,NA,22
ET1,Inner,2023-07-12T02:05:00Z,1,0,21.1
ET1,Inner,2023-07-12T02:05:00Z,2,15.3,22
ET1,Inner,2023-07-12T02:05:00Z,3,26.1,22
ET1,Inner,2023-07-12T02:05:00Z,4,12.8,22
ET1,Inner,2023-07-12T02:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-12T02:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-12T02:05:00Z,7,NA,22
ET1,Inner,2023-07-12T03:05:00Z,1,0,21.1
ET1,Inner,2023-07-12T03:05:00Z,2,15.3,21.8
ET1,Inner,2023-07-12T03:05:00Z,3,26.1,22
ET1,Inner,2023-07-12T03:05:00Z,4,12.8,22
ET1,Inner,2023-07-12T03:05:00Z,5,5.8,22.2
ET1,Inner,2023-07-12T03:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-12T03:05:00Z,7,NA,22
ET1,Inner,2023-07-12T04:05:00Z,1,0,21.1
ET1,Inner,2023-07-12T04:05:00Z,2,15.3,21.8
ET1,Inner,2023-07-12T04:05:00Z,3,26.1,22
ET1,Inner,2023-07-12T04:05:00Z,4,12.9,22
ET1,Inner,2023-07-12T04:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T04:05:00Z,6,19.1,22.1
ET1,Inner,2023-07-12T04:05:00Z,7,NA,22
ET1,Inner,2023-07-12T05:05:00Z,1,0,21
ET1,Inner,2023-07-12T05:05:00Z,2,15.3,21.8
ET1,Inner,2023-07-12T05:05:00Z,3,26.1,22
ET1,Inner,2023-07-12T05:05:00Z,4,13,22
ET1,Inner,2023-07-12T05:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T05:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T05:05:00Z,7,NA,22
ET1,Inner,2023-07-12T06:05:00Z,1,0,21
ET1,Inner,2023-07-12T06:05:00Z,2,15.3,21.7
ET1,Inner,2023-07-12T06:05:00Z,3,26.1,22
ET1,Inner,2023-07-12T06:05:00Z,4,13,22
ET1,Inner,2023-07-12T06:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T06:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T06:05:00Z,7,NA,22
ET1,Inner,2023-07-12T07:05:00Z,1,0,21
ET1,Inner,2023-07-12T07:05:00Z,2,15.3,21.7
ET1,Inner,2023-07-12T07:05:00Z,3,26,22
ET1,Inner,2023-07-12T07:05:00Z,4,12.9,22
ET1,Inner,2023-07-12T07:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T07:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T07:05:00Z,7,NA,22
ET1,Inner,2023-07-12T08:05:00Z,1,0,21.2
ET1,Inner,2023-07-12T08:05:00Z,2,15.3,21.7
ET1,Inner,2023-07-12T08:05:00Z,3,26.1,21.8
ET1,Inner,2023-07-12T08:05:00Z,4,13,22
ET1,Inner,2023-07-12T08:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T08:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T08:05:00Z,7,NA,22
ET1,Inner,2023-07-12T09:05:00Z,1,0,21.7
ET1,Inner,2023-07-12T09:05:00Z,2,15.3,21.7
ET1,Inner,2023-07-12T09:05:00Z,3,26.1,21.8
ET1,Inner,2023-07-12T09:05:00Z,4,13,22
ET1,Inner,2023-07-12T09:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T09:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T09:05:00Z,7,NA,22
ET1,Inner,2023-07-12T10:05:00Z,1,0,22.2
ET1,Inner,2023-07-12T10:05:00Z,2,15.3,21.8
ET1,Inner,2023-07-12T10:05:00Z,3,26.1,21.8
ET1,Inner,2023-07-12T10:05:00Z,4,13,21.8
ET1,Inner,2023-07-12T10:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T10:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T10:05:00Z,7,NA,22
ET1,Inner,2023-07-12T11:05:00Z,1,0,23
ET1,Inner,2023-07-12T11:05:00Z,2,15.3,22
ET1,Inner,2023-07-12T11:05:00Z,3,26.1,21.8
ET1,Inner,2023-07-12T11:05:00Z,4,12.9,22
ET1,Inner,2023-07-12T11:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T11:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T11:05:00Z,7,NA,22
ET1,Inner,2023-07-12T12:05:00Z,1,0,23.3
ET1,Inner,2023-07-12T12:05:00Z,2,15.2,22.1
ET1,Inner,2023-07-12T12:05:00Z,3,26,21.8
ET1,Inner,2023-07-12T12:05:00Z,4,13,21.8
ET1,Inner,2023-07-12T12:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T12:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T12:05:00Z,7,NA,22
ET1,Inner,2023-07-12T13:05:00Z,1,0,23.3
ET1,Inner,2023-07-12T13:05:00Z,2,15.2,22.2
ET1,Inner,2023-07-12T13:05:00Z,3,26,22
ET1,Inner,2023-07-12T13:05:00Z,4,13,21.8
ET1,Inner,2023-07-12T13:05:00Z,5,5.9,22.2
ET1,Inner,2023-07-12T13:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T13:05:00Z,7,NA,22
ET1,Inner,2023-07-12T14:05:00Z,1,0,23.2
ET1,Inner,2023-07-12T14:05:00Z,2,15.2,22.2
ET1,Inner,2023-07-12T14:05:00Z,3,26,21.8
ET1,Inner,2023-07-12T14:05:00Z,4,13.1,21.8
ET1,Inner,2023-07-12T14:05:00Z,5,6,22.2
ET1,Inner,2023-07-12T14:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T14:05:00Z,7,NA,22
ET1,Inner,2023-07-12T15:05:00Z,1,0,23
ET1,Inner,2023-07-12T15:05:00Z,2,15.2,22.3
ET1,Inner,2023-07-12T15:05:00Z,3,25.9,22
ET1,Inner,2023-07-12T15:05:00Z,4,13.1,21.8
ET1,Inner,2023-07-12T15:05:00Z,5,6,22.2
ET1,Inner,2023-07-12T15:05:00Z,6,19.2,22.1
ET1,Inner,2023-07-12T15:05:00Z,7,NA,22
ET1,Inner,2023-07-12T16:05:00Z,1,0,22.7
ET1,Inner,2023-07-12T16:05:00Z,2,15.4,22.5
ET1,Inner,2023-07-12T16:05:00Z,3,26,22
ET1,Inner,2023-07-12T16:05:00Z,4,13.1,21.8
ET1,Inner,2023-07-12T16:05:00Z,5,6,22.2
ET1,Inner,2023-07-12T16:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T16:05:00Z,7,NA,22
ET1,Inner,2023-07-12T17:05:00Z,1,0,22.6
ET1,Inner,2023-07-12T17:05:00Z,2,15.7,22.5
ET1,Inner,2023-07-12T17:05:00Z,3,26,22
ET1,Inner,2023-07-12T17:05:00Z,4,13,21.8
ET1,Inner,2023-07-12T17:05:00Z,5,6,22.2
ET1,Inner,2023-07-12T17:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T17:05:00Z,7,NA,22
ET1,Inner,2023-07-12T18:05:00Z,1,0.1,22.3
ET1,Inner,2023-07-12T18:05:00Z,2,15.9,22.5
ET1,Inner,2023-07-12T18:05:00Z,3,26.2,22.1
ET1,Inner,2023-07-12T18:05:00Z,4,13,21.8
ET1,Inner,2023-07-12T18:05:00Z,5,6,22.1
ET1,Inner,2023-07-12T18:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T18:05:00Z,7,NA,22
ET1,Inner,2023-07-12T19:05:00Z,1,0.1,22.2
ET1,Inner,2023-07-12T19:05:00Z,2,16,22.5
ET1,Inner,2023-07-12T19:05:00Z,3,26.5,22
ET1,Inner,2023-07-12T19:05:00Z,4,13.2,21.8
ET1,Inner,2023-07-12T19:05:00Z,5,6,22.2
ET1,Inner,2023-07-12T19:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T19:05:00Z,7,NA,22
ET1,Inner,2023-07-12T20:05:00Z,1,0.1,22.1
ET1,Inner,2023-07-12T20:05:00Z,2,16,22.3
ET1,Inner,2023-07-12T20:05:00Z,3,26.7,22.1
ET1,Inner,2023-07-12T20:05:00Z,4,13.1,21.8
ET1,Inner,2023-07-12T20:05:00Z,5,6,22.1
ET1,Inner,2023-07-12T20:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T20:05:00Z,7,NA,22
ET1,Inner,2023-07-12T21:05:00Z,1,0.1,22
ET1,Inner,2023-07-12T21:05:00Z,2,16,22.3
ET1,Inner,2023-07-12T21:05:00Z,3,26.8,22.1
ET1,Inner,2023-07-12T21:05:00Z,4,13.1,21.8
ET1,Inner,2023-07-12T21:05:00Z,5,6,22.1
ET1,Inner,2023-07-12T21:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T21:05:00Z,7,NA,22
ET1,Inner,2023-07-12T22:05:00Z,1,0.2,21.8
ET1,Inner,2023-07-12T22:05:00Z,2,16,22.3
ET1,Inner,2023-07-12T22:05:00Z,3,26.8,22.1
ET1,Inner,2023-07-12T22:05:00Z,4,13.2,22
ET1,Inner,2023-07-12T22:05:00Z,5,6.1,22.1
ET1,Inner,2023-07-12T22:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T22:05:00Z,7,NA,22
ET1,Inner,2023-07-12T23:05:00Z,1,0.2,21.8
ET1,Inner,2023-07-12T23:05:00Z,2,16,22.3
ET1,Inner,2023-07-12T23:05:00Z,3,26.8,22.1
ET1,Inner,2023-07-12T23:05:00Z,4,13.2,21.8
ET1,Inner,2023-07-12T23:05:00Z,5,6,22.2
ET1,Inner,2023-07-12T23:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-12T23:05:00Z,7,NA,22
ET1,Inner,2023-07-13T00:05:00Z,1,1.2,21.7
ET1,Inner,2023-07-13T00:05:00Z,2,16.2,22.2
ET1,Inner,2023-07-13T00:05:00Z,3,26.8,22.1
ET1,Inner,2023-07-13T00:05:00Z,4,13.3,22
ET1,Inner,2023-07-13T00:05:00Z,5,6.1,22.2
ET1,Inner,2023-07-13T00:05:00Z,6,19.4,22.1
ET1,Inner,2023-07-13T00:05:00Z,7,NA,22
ET1,Inner,2023-07-13T01:05:00Z,1,1.2,21.6
ET1,Inner,2023-07-13T01:05:00Z,2,16.6,22.2
ET1,Inner,2023-07-13T01:05:00Z,3,27.8,22.1
ET1,Inner,2023-07-13T01:05:00Z,4,13.6,22
ET1,Inner,2023-07-13T01:05:00Z,5,6.1,22.1
ET1,Inner,2023-07-13T01:05:00Z,6,19.3,22.1
ET1,Inner,2023-07-13T01:05:00Z,7,NA,21.8
ET1,Inner,2023-07-13T02:05:00Z,1,1.3,21.5
ET1,Inner,2023-07-13T02:05:00Z,2,16.8,22.2
ET1,Inner,2023-07-13T02:05:00Z,3,27.9,22.1
ET1,Inner,2023-07-13T02:05:00Z,4,14,22
ET1,Inner,2023-07-13T02:05:00Z,5,6.2,22.2
ET1,Inner,2023-07-13T02:05:00Z,6,19.4,22.1
ET1,Inner,2023-07-13T02:05:00Z,7,NA,22
ET1,Inner,2023-07-13T03:05:00Z,1,1,21.3
ET1,Inner,2023-07-13T03:05:00Z,2,16.7,22.1
ET1,Inner,2023-07-13T03:05:00Z,3,27.9,22.1
ET1,Inner,2023-07-13T03:05:00Z,4,13.9,22
ET1,Inner,2023-07-13T03:05:00Z,5,6.3,22.1
ET1,Inner,2023-07-13T03:05:00Z,6,19.4,22.1
ET1,Inner,2023-07-13T03:05:00Z,7,NA,22
ET1,Inner,2023-07-13T04:05:00Z,1,0.9,21.3
ET1,Inner,2023-07-13T04:05:00Z,2,16.6,22.1
ET1,Inner,2023-07-13T04:05:00Z,3,27.7,22.1
ET1,Inner,2023-07-13T04:05:00Z,4,13.9,22
ET1,Inner,2023-07-13T04:05:00Z,5,6.4,22.2
ET1,Inner,2023-07-13T04:05:00Z,6,19.5,22
ET1,Inner,2023-07-13T04:05:00Z,7,NA,22
ET1,Inner,2023-07-13T05:05:00Z,1,2,21.2
ET1,Inner,2023-07-13T05:05:00Z,2,16.6,22
ET1,Inner,2023-07-13T05:05:00Z,3,27.6,22.1
ET1,Inner,2023-07-13T05:05:00Z,4,14,22
ET1,Inner,2023-07-13T05:05:00Z,5,6.5,22.2
ET1,Inner,2023-07-13T05:05:00Z,6,19.7,22.1
ET1,Inner,2023-07-13T05:05:00Z,7,NA,22
ET1,Inner,2023-07-13T06:05:00Z,1,1.3,21.1
ET1,Inner,2023-07-13T06:05:00Z,2,16.8,22
ET1,Inner,2023-07-13T06:05:00Z,3,28,22
ET1,Inner,2023-07-13T06:05:00Z,4,14.2,22
ET1,Inner,2023-07-13T06:05:00Z,5,6.6,22.2
ET1,Inner,2023-07-13T06:05:00Z,6,19.9,22.1
ET1,Inner,2023-07-13T06:05:00Z,7,NA,22
ET1,Inner,2023-07-13T07:05:00Z,1,1.1,21.2
ET1,Inner,2023-07-13T07:05:00Z,2,16.7,21.8
ET1,Inner,2023-07-13T07:05:00Z,3,27.9,22
ET1,Inner,2023-07-13T07:05:00Z,4,14.2,22
ET1,Inner,2023-07-13T07:05:00Z,5,6.7,22.2
ET1,Inner,2023-07-13T07:05:00Z,6,20,22
ET1,Inner,2023-07-13T07:05:00Z,7,NA,22
ET1,Inner,2023-07-13T08:05:00Z,1,1,21.2
ET1,Inner,2023-07-13T08:05:00Z,2,16.6,21.8
ET1,Inner,2023-07-13T08:05:00Z,3,27.7,22
ET1,Inner,2023-07-13T08:05:00Z,4,14.1,22
ET1,Inner,2023-07-13T08:05:00Z,5,6.6,22.2
ET1,Inner,2023-07-13T08:05:00Z,6,20.1,22
ET1,Inner,2023-07-13T08:05:00Z,7,NA,22
ET1,Inner,2023-07-13T09:05:00Z,1,1,21.3
ET1,Inner,2023-07-13T09:05:00Z,2,16.6,21.8
ET1,Inner,2023-07-13T09:05:00Z,3,27.6,22
ET1,Inner,2023-07-13T09:05:00Z,4,14.1,21.8
ET1,Inner,2023-07-13T09:05:00Z,5,6.7,22.2
ET1,Inner,2023-07-13T09:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T09:05:00Z,7,NA,21.8
ET1,Inner,2023-07-13T10:05:00Z,1,1.2,21.3
ET1,Inner,2023-07-13T10:05:00Z,2,16.7,21.8
ET1,Inner,2023-07-13T10:05:00Z,3,27.6,22
ET1,Inner,2023-07-13T10:05:00Z,4,14,21.8
ET1,Inner,2023-07-13T10:05:00Z,5,6.6,22.2
ET1,Inner,2023-07-13T10:05:00Z,6,20.1,22.1
ET1,Inner,2023-07-13T10:05:00Z,7,NA,22
ET1,Inner,2023-07-13T11:05:00Z,1,1.1,21.3
ET1,Inner,2023-07-13T11:05:00Z,2,16.7,21.8
ET1,Inner,2023-07-13T11:05:00Z,3,27.8,21.8
ET1,Inner,2023-07-13T11:05:00Z,4,14.1,21.8
ET1,Inner,2023-07-13T11:05:00Z,5,6.7,22.2
ET1,Inner,2023-07-13T11:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T11:05:00Z,7,NA,21.8
ET1,Inner,2023-07-13T12:05:00Z,1,1.1,21.3
ET1,Inner,2023-07-13T12:05:00Z,2,16.7,21.8
ET1,Inner,2023-07-13T12:05:00Z,3,27.8,21.8
ET1,Inner,2023-07-13T12:05:00Z,4,14,22
ET1,Inner,2023-07-13T12:05:00Z,5,6.7,22.2
ET1,Inner,2023-07-13T12:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T12:05:00Z,7,NA,21.8
ET1,Inner,2023-07-13T13:05:00Z,1,1,21.3
ET1,Inner,2023-07-13T13:05:00Z,2,16.7,21.8
ET1,Inner,2023-07-13T13:05:00Z,3,27.7,21.8
ET1,Inner,2023-07-13T13:05:00Z,4,14,21.8
ET1,Inner,2023-07-13T13:05:00Z,5,6.7,22.2
ET1,Inner,2023-07-13T13:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T13:05:00Z,7,NA,22
ET1,Inner,2023-07-13T14:05:00Z,1,1,21.7
ET1,Inner,2023-07-13T14:05:00Z,2,16.6,21.8
ET1,Inner,2023-07-13T14:05:00Z,3,27.6,21.8
ET1,Inner,2023-07-13T14:05:00Z,4,14.1,21.8
ET1,Inner,2023-07-13T14:05:00Z,5,6.7,22.2
ET1,Inner,2023-07-13T14:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T14:05:00Z,7,NA,22
ET1,Inner,2023-07-13T15:05:00Z,1,0.9,22
ET1,Inner,2023-07-13T15:05:00Z,2,16.5,21.8
ET1,Inner,2023-07-13T15:05:00Z,3,27.6,21.8
ET1,Inner,2023-07-13T15:05:00Z,4,14,21.8
ET1,Inner,2023-07-13T15:05:00Z,5,6.7,22.1
ET1,Inner,2023-07-13T15:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T15:05:00Z,7,NA,22
ET1,Inner,2023-07-13T16:05:00Z,1,0.8,22
ET1,Inner,2023-07-13T16:05:00Z,2,16.5,21.8
ET1,Inner,2023-07-13T16:05:00Z,3,27.5,21.8
ET1,Inner,2023-07-13T16:05:00Z,4,14,21.8
ET1,Inner,2023-07-13T16:05:00Z,5,6.7,22.1
ET1,Inner,2023-07-13T16:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T16:05:00Z,7,NA,22
ET1,Inner,2023-07-13T17:05:00Z,1,0.8,21.8
ET1,Inner,2023-07-13T17:05:00Z,2,16.5,22
ET1,Inner,2023-07-13T17:05:00Z,3,27.4,21.8
ET1,Inner,2023-07-13T17:05:00Z,4,13.9,21.8
ET1,Inner,2023-07-13T17:05:00Z,5,6.6,22.1
ET1,Inner,2023-07-13T17:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T17:05:00Z,7,NA,22
ET1,Inner,2023-07-13T18:05:00Z,1,0.8,21.8
ET1,Inner,2023-07-13T18:05:00Z,2,16.4,22
ET1,Inner,2023-07-13T18:05:00Z,3,27.4,21.8
ET1,Inner,2023-07-13T18:05:00Z,4,14,21.8
ET1,Inner,2023-07-13T18:05:00Z,5,6.7,22.1
ET1,Inner,2023-07-13T18:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T18:05:00Z,7,NA,22
ET1,Inner,2023-07-13T19:05:00Z,1,0.8,21.7
ET1,Inner,2023-07-13T19:05:00Z,2,16.4,22
ET1,Inner,2023-07-13T19:05:00Z,3,27.3,21.8
ET1,Inner,2023-07-13T19:05:00Z,4,13.9,21.8
ET1,Inner,2023-07-13T19:05:00Z,5,6.6,22.1
ET1,Inner,2023-07-13T19:05:00Z,6,20.2,22.1
ET1,Inner,2023-07-13T19:05:00Z,7,NA,22
ET1,Inner,2023-07-13T20:05:00Z,1,4.2,21.3
ET1,Inner,2023-07-13T20:05:00Z,2,20.6,21.8
ET1,Inner,2023-07-13T20:05:00Z,3,27.8,21.8
ET1,Inner,2023-07-13T20:05:00Z,4,13.9,21.8
ET1,Inner,2023-07-13T20:05:00Z,5,6.6,22.1
ET1,Inner,2023-07-13T20:05:00Z,6,20.1,22
ET1,Inner,2023-07-13T20:05:00Z,7,NA,22
ET1,Inner,2023-07-13T21:05:00Z,1,2,21.1
ET1,Inner,2023-07-13T21:05:00Z,2,18.7,21.7
ET1,Inner,2023-07-13T21:05:00Z,3,29.6,21.8
ET1,Inner,2023-07-13T21:05:00Z,4,15.5,21.7
ET1,Inner,2023-07-13T21:05:00Z,5,6.9,22
ET1,Inner,2023-07-13T21:05:00Z,6,20.2,22
ET1,Inner,2023-07-13T21:05:00Z,7,NA,21.8
ET1,Inner,2023-07-13T22:05:00Z,1,1.6,21.1
ET1,Inner,2023-07-13T22:05:00Z,2,17.8,21.7
ET1,Inner,2023-07-13T22:05:00Z,3,28.5,21.8
ET1,Inner,2023-07-13T22:05:00Z,4,14.9,21.8
ET1,Inner,2023-07-13T22:05:00Z,5,7.1,22.1
ET1,Inner,2023-07-13T22:05:00Z,6,20.7,22.1
ET1,Inner,2023-07-13T22:05:00Z,7,NA,22
ET1,Inner,2023-07-13T23:05:00Z,1,1.4,21.1
ET1,Inner,2023-07-13T23:05:00Z,2,17.6,21.7
ET1,Inner,2023-07-13T23:05:00Z,3,28.1,21.8
ET1,Inner,2023-07-13T23:05:00Z,4,14.5,21.7
ET1,Inner,2023-07-13T23:05:00Z,5,7,22.1
ET1,Inner,2023-07-13T23:05:00Z,6,20.7,22
ET1,Inner,2023-07-13T23:05:00Z,7,NA,22
ET1,Inner,2023-07-14T00:05:00Z,1,1.3,21.1
ET1,Inner,2023-07-14T00:05:00Z,2,17.4,21.7
ET1,Inner,2023-07-14T00:05:00Z,3,27.9,21.7
ET1,Inner,2023-07-14T00:05:00Z,4,14.4,21.7
ET1,Inner,2023-07-14T00:05:00Z,5,7,22.1
ET1,Inner,2023-07-14T00:05:00Z,6,20.6,22
ET1,Inner,2023-07-14T00:05:00Z,7,NA,21.8
ET1,Inner,2023-07-14T01:05:00Z,1,1.3,21.1
ET1,Inner,2023-07-14T01:05:00Z,2,17.3,21.7
ET1,Inner,2023-07-14T01:05:00Z,3,27.8,21.7
