Tree,Location,Timestamp,Depth,Moisture,Temperature
ET6,Inner,2023-07-11T21:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-11T21:01:00Z,6,31.8,21.7
ET6,Inner,2023-07-11T21:01:00Z,7,NA,22
ET6,Inner,2023-07-11T22:01:00Z,1,17.2,20.8
ET6,Inner,2023-07-11T22:01:00Z,2,6.9,21.6
ET6,Inner,2023-07-11T22:01:00Z,3,17.6,21.5
ET6,Inner,2023-07-11T22:01:00Z,4,14.7,22
ET6,Inner,2023-07-11T22:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-11T22:01:00Z,6,31.8,21.7
ET6,Inner,2023-07-11T22:01:00Z,7,NA,22
ET6,Inner,2023-07-11T23:01:00Z,1,17.3,20.7
ET6,Inner,2023-07-11T23:01:00Z,2,7,21.5
ET6,Inner,2023-07-11T23:01:00Z,3,17.6,21.5
ET6,Inner,2023-07-11T23:01:00Z,4,14.6,22
ET6,Inner,2023-07-11T23:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-11T23:01:00Z,6,31.8,21.6
ET6,Inner,2023-07-11T23:01:00Z,7,NA,22
ET6,Inner,2023-07-12T00:01:00Z,1,17.4,20.7
ET6,Inner,2023-07-12T00:01:00Z,2,7,21.5
ET6,Inner,2023-07-12T00:01:00Z,3,17.6,21.3
ET6,Inner,2023-07-12T00:01:00Z,4,14.6,22
ET6,Inner,2023-07-12T00:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-12T00:01:00Z,6,31.8,21.7
ET6,Inner,2023-07-12T00:01:00Z,7,NA,22
ET6,Inner,2023-07-12T01:01:00Z,1,17.5,20.6
ET6,Inner,2023-07-12T01:01:00Z,2,7.1,21.5
ET6,Inner,2023-07-12T01:01:00Z,3,17.6,21.5
ET6,Inner,2023-07-12T01:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T01:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-12T01:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T01:01:00Z,7,NA,22
ET6,Inner,2023-07-12T02:01:00Z,1,17.6,20.6
ET6,Inner,2023-07-12T02:01:00Z,2,7.1,21.5
ET6,Inner,2023-07-12T02:01:00Z,3,17.6,21.3
ET6,Inner,2023-07-12T02:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T02:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T02:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T02:01:00Z,7,NA,22
ET6,Inner,2023-07-12T03:01:00Z,1,17.6,20.6
ET6,Inner,2023-07-12T03:01:00Z,2,7.1,21.3
ET6,Inner,2023-07-12T03:01:00Z,3,17.7,21.5
ET6,Inner,2023-07-12T03:01:00Z,4,14.7,22
ET6,Inner,2023-07-12T03:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-12T03:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T03:01:00Z,7,NA,22
ET6,Inner,2023-07-12T04:01:00Z,1,17.7,20.5
ET6,Inner,2023-07-12T04:01:00Z,2,7.1,21.3
ET6,Inner,2023-07-12T04:01:00Z,3,17.7,21.5
ET6,Inner,2023-07-12T04:01:00Z,4,14.7,22
ET6,Inner,2023-07-12T04:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-12T04:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T04:01:00Z,7,NA,22
ET6,Inner,2023-07-12T05:01:00Z,1,17.7,20.5
ET6,Inner,2023-07-12T05:01:00Z,2,7.3,21.3
ET6,Inner,2023-07-12T05:01:00Z,3,17.7,21.5
ET6,Inner,2023-07-12T05:01:00Z,4,14.7,22
ET6,Inner,2023-07-12T05:01:00Z,5,12.5,21.8
ET6,Inner,2023-07-12T05:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T05:01:00Z,7,NA,22
ET6,Inner,2023-07-12T06:01:00Z,1,17.8,20.3
ET6,Inner,2023-07-12T06:01:00Z,2,7.3,21.3
ET6,Inner,2023-07-12T06:01:00Z,3,17.7,21.3
ET6,Inner,2023-07-12T06:01:00Z,4,14.7,21.8
ET6,Inner,2023-07-12T06:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T06:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T06:01:00Z,7,NA,22
ET6,Inner,2023-07-12T07:01:00Z,1,17.8,20.3
ET6,Inner,2023-07-12T07:01:00Z,2,7.3,21.3
ET6,Inner,2023-07-12T07:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T07:01:00Z,4,14.7,22
ET6,Inner,2023-07-12T07:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T07:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T07:01:00Z,7,NA,22
ET6,Inner,2023-07-12T08:01:00Z,1,17.9,20.5
ET6,Inner,2023-07-12T08:01:00Z,2,7.3,21.2
ET6,Inner,2023-07-12T08:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T08:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T08:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T08:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T08:01:00Z,7,NA,22
ET6,Inner,2023-07-12T09:01:00Z,1,17.8,20.6
ET6,Inner,2023-07-12T09:01:00Z,2,7.4,21.2
ET6,Inner,2023-07-12T09:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T09:01:00Z,4,14.9,21.8
ET6,Inner,2023-07-12T09:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T09:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T09:01:00Z,7,NA,22
ET6,Inner,2023-07-12T10:01:00Z,1,17.7,21
ET6,Inner,2023-07-12T10:01:00Z,2,7.3,21.2
ET6,Inner,2023-07-12T10:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T10:01:00Z,4,14.9,21.8
ET6,Inner,2023-07-12T10:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T10:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T10:01:00Z,7,NA,22
ET6,Inner,2023-07-12T11:01:00Z,1,17.6,21.2
ET6,Inner,2023-07-12T11:01:00Z,2,7.3,21.3
ET6,Inner,2023-07-12T11:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T11:01:00Z,4,14.9,21.8
ET6,Inner,2023-07-12T11:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T11:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T11:01:00Z,7,NA,22
ET6,Inner,2023-07-12T12:01:00Z,1,17.5,21.6
ET6,Inner,2023-07-12T12:01:00Z,2,7.4,21.3
ET6,Inner,2023-07-12T12:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T12:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T12:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T12:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T12:01:00Z,7,NA,22
ET6,Inner,2023-07-12T13:01:00Z,1,17.5,21.8
ET6,Inner,2023-07-12T13:01:00Z,2,7.4,21.5
ET6,Inner,2023-07-12T13:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T13:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T13:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T13:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T13:01:00Z,7,NA,22
ET6,Inner,2023-07-12T14:01:00Z,1,17.5,22.1
ET6,Inner,2023-07-12T14:01:00Z,2,7.4,21.6
ET6,Inner,2023-07-12T14:01:00Z,3,17.8,21.3
ET6,Inner,2023-07-12T14:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T14:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T14:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T14:01:00Z,7,NA,22
ET6,Inner,2023-07-12T15:01:00Z,1,17.5,22.1
ET6,Inner,2023-07-12T15:01:00Z,2,7.4,21.7
ET6,Inner,2023-07-12T15:01:00Z,3,17.9,21.3
ET6,Inner,2023-07-12T15:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T15:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T15:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T15:01:00Z,7,NA,22
ET6,Inner,2023-07-12T16:01:00Z,1,17.7,22
ET6,Inner,2023-07-12T16:01:00Z,2,7.4,21.7
ET6,Inner,2023-07-12T16:01:00Z,3,17.9,21.3
ET6,Inner,2023-07-12T16:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T16:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T16:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T16:01:00Z,7,NA,22
ET6,Inner,2023-07-12T17:01:00Z,1,18,22
ET6,Inner,2023-07-12T17:01:00Z,2,7.5,21.8
ET6,Inner,2023-07-12T17:01:00Z,3,17.9,21.3
ET6,Inner,2023-07-12T17:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T17:01:00Z,5,12.6,21.8
ET6,Inner,2023-07-12T17:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T17:01:00Z,7,NA,22
ET6,Inner,2023-07-12T18:01:00Z,1,18.4,21.7
ET6,Inner,2023-07-12T18:01:00Z,2,7.5,21.8
ET6,Inner,2023-07-12T18:01:00Z,3,17.9,21.3
ET6,Inner,2023-07-12T18:01:00Z,4,14.8,21.8
ET6,Inner,2023-07-12T18:01:00Z,5,12.6,21.7
ET6,Inner,2023-07-12T18:01:00Z,6,31.9,21.7
ET6,Inner,2023-07-12T18:01:00Z,7,NA,22
ET6,Inner,2023-07-12T19:01:00Z,1,18.6,21.6
ET6,Inner,2023-07-12T19:01:00Z,2,7.5,21.8
ET6,Inner,2023-07-12T19:01:00Z,3,17.9,21.3
ET6,Inner,2023-07-12T19:01:00Z,4,15,21.8
ET6,Inner,2023-07-12T19:01:00Z,5,12.7,21.7
ET6,Inner,2023-07-12T19:01:00Z,6,32,21.6
ET6,Inner,2023-07-12T19:01:00Z,7,NA,22
ET6,Inner,2023-07-12T20:01:00Z,1,18.7,21.5
ET6,Inner,2023-07-12T20:01:00Z,2,7.5,21.8
ET6,Inner,2023-07-12T20:01:00Z,3,17.9,21.5
ET6,Inner,2023-07-12T20:01:00Z,4,15,21.8
ET6,Inner,2023-07-12T20:01:00Z,5,12.7,21.8
ET6,Inner,2023-07-12T20:01:00Z,6,32,21.7
ET6,Inner,2023-07-12T20:01:00Z,7,NA,22
ET6,Inner,2023-07-12T21:01:00Z,1,18.8,21.3
ET6,Inner,2023-07-12T21:01:00Z,2,7.6,21.8
ET6,Inner,2023-07-12T21:01:00Z,3,17.9,21.5
ET6,Inner,2023-07-12T21:01:00Z,4,15,21.8
ET6,Inner,2023-07-12T21:01:00Z,5,12.7,21.8
ET6,Inner,2023-07-12T21:01:00Z,6,32,21.6
ET6,Inner,2023-07-12T21:01:00Z,7,NA,22
ET6,Inner,2023-07-12T22:01:00Z,1,18.9,21.3
ET6,Inner,2023-07-12T22:01:00Z,2,7.6,21.8
ET6,Inner,2023-07-12T22:01:00Z,3,17.9,21.5
ET6,Inner,2023-07-12T22:01:00Z,4,14.9,21.8
ET6,Inner,2023-07-12T22:01:00Z,5,12.7,21.8
ET6,Inner,2023-07-12T22:01:00Z,6,31.9,21.6
ET6,Inner,2023-07-12T22:01:00Z,7,NA,22
ET6,Inner,2023-07-12T23:01:00Z,1,19,21.3
ET6,Inner,2023-07-12T23:01:00Z,2,7.6,21.8
ET6,Inner,2023-07-12T23:01:00Z,3,18,21.5
ET6,Inner,2023-07-12T23:01:00Z,4,15,21.8
ET6,Inner,2023-07-12T23:01:00Z,5,12.7,21.8
ET6,Inner,2023-07-12T23:01:00Z,6,32,21.6
ET6,Inner,2023-07-12T23:01:00Z,7,NA,22
ET6,Inner,2023-07-13T00:01:00Z,1,19.4,21.2
ET6,Inner,2023-07-13T00:01:00Z,2,7.7,21.8
ET6,Inner,2023-07-13T00:01:00Z,3,18,21.5
ET6,Inner,2023-07-13T00:01:00Z,4,15,22
ET6,Inner,2023-07-13T00:01:00Z,5,12.8,21.8
ET6,Inner,2023-07-13T00:01:00Z,6,32,21.6
ET6,Inner,2023-07-13T00:01:00Z,7,NA,22
ET6,Inner,2023-07-13T01:01:00Z,1,23,21.1
ET6,Inner,2023-07-13T01:01:00Z,2,8.6,21.7
ET6,Inner,2023-07-13T01:01:00Z,3,18,21.5
ET6,Inner,2023-07-13T01:01:00Z,4,14.9,21.8
ET6,Inner,2023-07-13T01:01:00Z,5,12.7,21.8
ET6,Inner,2023-07-13T01:01:00Z,6,32,21.6
ET6,Inner,2023-07-13T01:01:00Z,7,NA,22
ET6,Inner,2023-07-13T02:01:00Z,1,23,21
ET6,Inner,2023-07-13T02:01:00Z,2,9.6,21.7
ET6,Inner,2023-07-13T02:01:00Z,3,18.1,21.5
ET6,Inner,2023-07-13T02:01:00Z,4,15,22
ET6,Inner,2023-07-13T02:01:00Z,5,12.7,21.8
ET6,Inner,2023-07-13T02:01:00Z,6,32,21.6
ET6,Inner,2023-07-13T02:01:00Z,7,NA,22
ET6,Inner,2023-07-13T03:01:00Z,1,22.4,20.8
ET6,Inner,2023-07-13T03:01:00Z,2,9.8,21.7
ET6,Inner,2023-07-13T03:01:00Z,3,18.3,21.5
ET6,Inner,2023-07-13T03:01:00Z,4,15.1,22
ET6,Inner,2023-07-13T03:01:00Z,5,12.8,21.8
ET6,Inner,2023-07-13T03:01:00Z,6,32,21.6
ET6,Inner,2023-07-13T03:01:00Z,7,NA,22
ET6,Inner,2023-07-13T04:01:00Z,1,21.8,20.8
ET6,Inner,2023-07-13T04:01:00Z,2,9.6,21.6
ET6,Inner,2023-07-13T04:01:00Z,3,18.6,21.5
ET6,Inner,2023-07-13T04:01:00Z,4,15.1,22
ET6,Inner,2023-07-13T04:01:00Z,5,12.8,21.8
ET6,Inner,2023-07-13T04:01:00Z,6,32,21.6
ET6,Inner,2023-07-13T04:01:00Z,7,NA,22
ET6,Inner,2023-07-13T05:01:00Z,1,22.3,20.7
ET6,Inner,2023-07-13T05:01:00Z,2,9.6,21.7
ET6,Inner,2023-07-13T05:01:00Z,3,18.9,21.5
ET6,Inner,2023-07-13T05:01:00Z,4,15.2,22
ET6,Inner,2023-07-13T05:01:00Z,5,12.8,21.8
ET6,Inner,2023-07-13T05:01:00Z,6,32.1,21.7
ET6,Inner,2023-07-13T05:01:00Z,7,NA,22
ET6,Inner,2023-07-13T06:01:00Z,1,22.9,20.7
ET6,Inner,2023-07-13T06:01:00Z,2,10,21.6
ET6,Inner,2023-07-13T06:01:00Z,3,19.3,21.5
ET6,Inner,2023-07-13T06:01:00Z,4,15.2,22
ET6,Inner,2023-07-13T06:01:00Z,5,12.8,21.8
ET6,Inner,2023-07-13T06:01:00Z,6,32.1,21.7
ET6,Inner,2023-07-13T06:01:00Z,7,NA,22
ET6,Inner,2023-07-13T07:01:00Z,1,22.2,20.6
ET6,Inner,2023-07-13T07:01:00Z,2,10.1,21.5
ET6,Inner,2023-07-13T07:01:00Z,3,19.5,21.5
ET6,Inner,2023-07-13T07:01:00Z,4,15.4,22
ET6,Inner,2023-07-13T07:01:00Z,5,12.8,21.8
ET6,Inner,2023-07-13T07:01:00Z,6,32.1,21.7
ET6,Inner,2023-07-13T07:01:00Z,7,NA,22
ET6,Inner,2023-07-13T08:01:00Z,1,21.8,20.7
ET6,Inner,2023-07-13T08:01:00Z,2,10.2,21.5
ET6,Inner,2023-07-13T08:01:00Z,3,19.5,21.5
ET6,Inner,2023-07-13T08:01:00Z,4,15.6,22
ET6,Inner,2023-07-13T08:01:00Z,5,12.9,21.8
ET6,Inner,2023-07-13T08:01:00Z,6,32.1,21.6
ET6,Inner,2023-07-13T08:01:00Z,7,NA,22
ET6,Inner,2023-07-13T09:01:00Z,1,21.6,20.7
ET6,Inner,2023-07-13T09:01:00Z,2,10.3,21.5
ET6,Inner,2023-07-13T09:01:00Z,3,19.5,21.5
ET6,Inner,2023-07-13T09:01:00Z,4,15.5,22
ET6,Inner,2023-07-13T09:01:00Z,5,12.9,21.8
ET6,Inner,2023-07-13T09:01:00Z,6,32.1,21.6
ET6,Inner,2023-07-13T09:01:00Z,7,NA,22
ET6,Inner,2023-07-13T10:01:00Z,1,22,20.8
ET6,Inner,2023-07-13T10:01:00Z,2,10.4,21.5
ET6,Inner,2023-07-13T10:01:00Z,3,19.5,21.5
ET6,Inner,2023-07-13T10:01:00Z,4,15.7,22
ET6,Inner,2023-07-13T10:01:00Z,5,13,21.8
ET6,Inner,2023-07-13T10:01:00Z,6,32.1,21.6
ET6,Inner,2023-07-13T10:01:00Z,7,NA,22
ET6,Inner,2023-07-13T11:01:00Z,1,22.1,20.8
ET6,Inner,2023-07-13T11:01:00Z,2,10.5,21.5
ET6,Inner,2023-07-13T11:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T11:01:00Z,4,15.7,22
ET6,Inner,2023-07-13T11:01:00Z,5,13.1,21.8
ET6,Inner,2023-07-13T11:01:00Z,6,32.2,21.6
ET6,Inner,2023-07-13T11:01:00Z,7,NA,22
ET6,Inner,2023-07-13T12:01:00Z,1,22,20.8
ET6,Inner,2023-07-13T12:01:00Z,2,10.5,21.5
ET6,Inner,2023-07-13T12:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T12:01:00Z,4,15.7,22
ET6,Inner,2023-07-13T12:01:00Z,5,13.2,21.8
ET6,Inner,2023-07-13T12:01:00Z,6,32.2,21.6
ET6,Inner,2023-07-13T12:01:00Z,7,NA,22
ET6,Inner,2023-07-13T13:01:00Z,1,21.8,20.8
ET6,Inner,2023-07-13T13:01:00Z,2,10.4,21.5
ET6,Inner,2023-07-13T13:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T13:01:00Z,4,15.9,22
ET6,Inner,2023-07-13T13:01:00Z,5,13.3,21.8
ET6,Inner,2023-07-13T13:01:00Z,6,32.3,21.7
ET6,Inner,2023-07-13T13:01:00Z,7,NA,22
ET6,Inner,2023-07-13T14:01:00Z,1,21.6,21.3
ET6,Inner,2023-07-13T14:01:00Z,2,10.3,21.5
ET6,Inner,2023-07-13T14:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T14:01:00Z,4,15.8,22
ET6,Inner,2023-07-13T14:01:00Z,5,13.4,21.8
ET6,Inner,2023-07-13T14:01:00Z,6,32.3,21.6
ET6,Inner,2023-07-13T14:01:00Z,7,NA,22
ET6,Inner,2023-07-13T15:01:00Z,1,21.4,21.8
ET6,Inner,2023-07-13T15:01:00Z,2,10.3,21.5
ET6,Inner,2023-07-13T15:01:00Z,3,19.6,21.3
ET6,Inner,2023-07-13T15:01:00Z,4,15.9,21.8
ET6,Inner,2023-07-13T15:01:00Z,5,13.5,21.8
ET6,Inner,2023-07-13T15:01:00Z,6,32.5,21.7
ET6,Inner,2023-07-13T15:01:00Z,7,NA,22
ET6,Inner,2023-07-13T16:01:00Z,1,21.2,22
ET6,Inner,2023-07-13T16:01:00Z,2,10.2,21.6
ET6,Inner,2023-07-13T16:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T16:01:00Z,4,15.9,22
ET6,Inner,2023-07-13T16:01:00Z,5,13.6,21.8
ET6,Inner,2023-07-13T16:01:00Z,6,32.5,21.7
ET6,Inner,2023-07-13T16:01:00Z,7,NA,22
ET6,Inner,2023-07-13T17:01:00Z,1,21.1,22
ET6,Inner,2023-07-13T17:01:00Z,2,10.2,21.7
ET6,Inner,2023-07-13T17:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T17:01:00Z,4,15.9,22
ET6,Inner,2023-07-13T17:01:00Z,5,13.6,21.8
ET6,Inner,2023-07-13T17:01:00Z,6,32.6,21.7
ET6,Inner,2023-07-13T17:01:00Z,7,NA,22
ET6,Inner,2023-07-13T18:01:00Z,1,21,21.8
ET6,Inner,2023-07-13T18:01:00Z,2,10.2,21.8
ET6,Inner,2023-07-13T18:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T18:01:00Z,4,15.9,21.8
ET6,Inner,2023-07-13T18:01:00Z,5,13.6,21.8
ET6,Inner,2023-07-13T18:01:00Z,6,32.7,21.6
ET6,Inner,2023-07-13T18:01:00Z,7,NA,22
ET6,Inner,2023-07-13T19:01:00Z,1,21,21.6
ET6,Inner,2023-07-13T19:01:00Z,2,10.1,21.8
ET6,Inner,2023-07-13T19:01:00Z,3,19.6,21.5
ET6,Inner,2023-07-13T19:01:00Z,4,15.8,22
ET6,Inner,2023-07-13T19:01:00Z,5,13.6,21.8
ET6,Inner,2023-07-13T19:01:00Z,6,32.8,21.6
ET6,Inner,2023-07-13T19:01:00Z,7,NA,22
ET6,Inner,2023-07-13T20:01:00Z,1,21.4,21.6
ET6,Inner,2023-07-13T20:01:00Z,2,10.1,21.8
ET6,Inner,2023-07-13T20:01:00Z,3,19.5,21.5
ET6,Inner,2023-07-13T20:01:00Z,4,16,22
ET6,Inner,2023-07-13T20:01:00Z,5,13.7,21.8
ET6,Inner,2023-07-13T20:01:00Z,6,32.9,21.7
ET6,Inner,2023-07-13T20:01:00Z,7,NA,22
ET6,Inner,2023-07-13T21:01:00Z,1,24.1,21.2
ET6,Inner,2023-07-13T21:01:00Z,2,11.9,21.8
ET6,Inner,2023-07-13T21:01:00Z,3,21.3,21.5
ET6,Inner,2023-07-13T21:01:00Z,4,19.2,22
ET6,Inner,2023-07-13T21:01:00Z,5,16.7,21.8
ET6,Inner,2023-07-13T21:01:00Z,6,35.4,21.6
ET6,Inner,2023-07-13T21:01:00Z,7,NA,22
ET6,Inner,2023-07-13T22:01:00Z,1,22.8,21.1
ET6,Inner,2023-07-13T22:01:00Z,2,11.1,21.8
ET6,Inner,2023-07-13T22:01:00Z,3,20.7,21.5
ET6,Inner,2023-07-13T22:01:00Z,4,17.3,22
ET6,Inner,2023-07-13T22:01:00Z,5,15.7,21.7
ET6,Inner,2023-07-13T22:01:00Z,6,36.2,21.6
ET6,Inner,2023-07-13T22:01:00Z,7,NA,22
ET6,Inner,2023-07-13T23:01:00Z,1,22.4,21
ET6,Inner,2023-07-13T23:01:00Z,2,10.9,21.7
ET6,Inner,2023-07-13T23:01:00Z,3,20.5,21.5
ET6,Inner,2023-07-13T23:01:00Z,4,17,22
ET6,Inner,2023-07-13T23:01:00Z,5,15.2,21.7
ET6,Inner,2023-07-13T23:01:00Z,6,36,21.6
